date,code,conc,type,stock_cord,stock_usd,flow_cord,flow_usd
2017-03-01,min01,Derecho de superficie exploracion sector minero,ejecutado,49359114.72,1672977,49359114.72,1672976.84
2017-06-01,min01,Derecho de superficie exploracion sector minero,ejecutado,50607088,1694650,1247973.2800000012,41790.16
2017-09-01,min01,Derecho de superficie exploracion sector minero,ejecutado,100871524.36,3336763,50264436.36,1662714.16
2017-12-01,min01,Derecho de superficie exploracion sector minero,ejecutado,103079907.02,3368139,2208382.6599999964,72158.96
2018-03-01,min01,Derechos de vigencia o superficiales minería,ejecutado,52999336.9,1710817,52999336.9,1710817.48
2018-06-01,min01,Derechos de vigencia o superficiales minería,ejecutado,57480147.03,1833147,4480810.130000003,142901.23
2018-09-01,min01,Derechos de vigencia o superficiales minería,ejecutado,115587283.54,3641477,58107136.510000005,1830614.87
2018-12-01,min01,Derechos de vigencia o superficiales minería,ejecutado,115745495.99,3601892,158212.44999998808,4923.42
2019-03-01,min01,Derechos de vigencia o superficiales minería,ejecutado,64541632.9,1984193,64541632.9,1984192.91
2019-06-01,min01,Derechos de vigencia o superficiales minería,ejecutado,67241670.77,2042343,2700037.8699999973,82008.71
2019-09-01,min01,Derechos de vigencia o superficiales minería,ejecutado,132324761.98,3970263,65083091.21000001,1952748.76
2019-12-01,min01,Derechos de vigencia o superficiales minería,ejecutado,132930604.73,3943974,605842.75,17975
2020-03-01,min01,Derechos de vigencia o superficiales minería,ejecutado,69201268.52,2037484,69201268.52,2037483.82
2020-06-01,min01,Derechos de vigencia o superficiales minería,ejecutado,69676790.25,2036463,475521.7300000042,13898.2
2005-03-01,min02,Derechos sobre explotación sector minero,ejecutado,4681862.12,284979,4681862.12,284978.87
2005-06-01,min02,Derechos sobre explotación sector minero,ejecutado,11993623.51,721258,7311761.39,439705.971
2005-09-01,min02,Derechos sobre explotación sector minero,ejecutado,20358497.19,1209304,8364873.680000002,496877.109
2005-12-01,min02,Derechos sobre explotación sector minero,ejecutado,29694903.54,1742487,9336406.349999998,547857.108
2006-03-01,min02,Derechos sobre explotación sector minero,ejecutado,8304514.01,481414,8304514.01,481414.497
2006-06-01,min02,Derechos sobre explotación sector minero,ejecutado,18623925.36,1066651,10319411.35,591024.994
2006-09-01,min02,Derechos sobre explotación sector minero,ejecutado,30398881.6,1719875,11774956.240000002,666190.544
2006-12-01,min02,Derechos sobre explotación sector minero,ejecutado,37937875.21,2120171,7538993.609999999,421319.296
2007-03-01,min02,Derechos sobre explotación sector minero,ejecutado,10139408.95,559794,10139408.95,559793.941
2007-06-01,min02,Derechos sobre explotación sector minero,ejecutado,18656970.07,1017660,8517561.120000001,464597.594
2007-09-01,min02,Derechos sobre explotación sector minero,ejecutado,26697218.4,1438520,8040248.329999998,433230.767
2007-12-01,min02,Derechos sobre explotación sector minero,ejecutado,33638667.72,1790390,6941449.32,369452.92
2008-03-01,min02,Derechos sobre explotación sector minero,ejecutado,11073403.04,582218,11073403.04,582217.895
2008-06-01,min02,Derechos sobre explotación sector minero,ejecutado,22856368.27,1187253,11782965.23,612055.306
2008-09-01,min02,Derechos sobre explotación sector minero,ejecutado,40500431.4,2078253,17644063.13,905393.583
2008-12-01,min02,Derechos sobre explotación sector minero,ejecutado,55992406.41,2838190,15491975.009999998,785270.318
2009-03-01,min02,Derechos sobre explotación sector minero,ejecutado,13855492.63,693839,13855492.63,693839.289
2009-06-01,min02,Derechos sobre explotación sector minero,ejecutado,30695592.19,1518655,16840099.560000002,833158.936
2009-09-01,min02,Derechos sobre explotación sector minero,ejecutado,42158599.94,2060428,11463007.749999996,560234.426
2009-12-01,min02,Derechos sobre explotación sector minero,ejecutado,52006757.05,2510672,9848157.11,475428.545
2010-03-01,min02,Derechos sobre explotación sector minero,ejecutado,14385529.61,686078,14385529.61,686078.041
2010-06-01,min02,Derechos sobre explotación sector minero,ejecutado,28481325.1,1342004,14095795.490000002,664176.271
2010-09-01,min02,Derechos sobre explotación sector minero,ejecutado,53819846.84,2505096,25338521.740000002,1179405.781
2010-12-01,min02,Derechos sobre explotación sector minero,ejecutado,75307998.31,3462440,21488151.47,987961.925
2011-03-01,min02,Derechos sobre explotación sector minero,ejecutado,90086670.66,4091842,90086670.66,4091842.402
2011-06-01,min02,Derechos sobre explotación sector minero,ejecutado,142990023.92,6416678,52903353.25999999,2374038.391
2011-09-01,min02,Derechos sobre explotación sector minero,ejecutado,197981243.61,8776406,54991219.69000003,2437732.356
2011-12-01,min02,Derechos sobre explotación sector minero,ejecutado,245458115.7,10748036,47476872.089999974,2078901.094
2012-03-01,min02,Derechos sobre explotación sector minero,ejecutado,65566258.04,2836140,65566258.04,2836140.114
2012-06-01,min02,Derechos sobre explotación sector minero,ejecutado,143281312.77,6123059,77715054.73000002,3321116.102
2012-09-01,min02,Derechos sobre explotación sector minero,ejecutado,212369665.55,8965489,69088352.78,2916663.645
2012-12-01,min02,Derechos sobre explotación sector minero,ejecutado,285878736.05,11921670,73509070.5,3065463.728
2013-03-01,min02,Derechos sobre explotación sector minero,ejecutado,75996031.53,3130910,75996031.53,3130910.257
2013-06-01,min02,Derechos sobre explotación sector minero,ejecutado,150609435.76,6130249,74613404.22999999,3036986.189
2013-09-01,min02,Derechos sobre explotación sector minero,ejecutado,218405791.86,8781691,67796356.10000002,2725965.62
2013-12-01,min02,Derechos sobre explotación sector minero,ejecutado,298230050.79,11844713,79824258.93,3170355.933
2014-03-01,min02,Derechos sobre explotación sector minero,ejecutado,73353531.84,2878136,73353531.84,2878136.322
2014-06-01,min02,Derechos sobre explotación sector minero,ejecutado,136101620.29,5275941,62748088.44999999,2432411.822
2014-09-01,min02,Derechos sobre explotación sector minero,ejecutado,219566487.93,8407964,83464867.64000002,3196159.923
2014-12-01,min02,Derechos sobre explotación sector minero,ejecutado,289898449.35,10965533,70331961.42000002,2660336.629
2015-03-01,min02,Derechos sobre explotación sector minero,ejecutado,67769077.53,2532403,67769077.53,2532402.504
2015-06-01,min02,Derechos sobre explotación sector minero,ejecutado,132990638.34,4909851,65221560.81,2407899.949
2015-09-01,min02,Derechos sobre explotación sector minero,ejecutado,195639556.29,7134970,62648917.94999999,2284804.527
2015-12-01,min02,Derechos sobre explotación sector minero,ejecutado,261935961.63,9436036,66296405.34,2388275.721
2016-03-01,min02,Derechos sobre explotación sector minero,ejecutado,66103724.44,2352426,66103724.44,2352426.482
2016-06-01,min02,Derechos sobre explotación sector minero,ejecutado,141542059.79,4976307,75438335.35,2652245.833
2016-09-01,min02,Derechos sobre explotación sector minero,ejecutado,228630003.38,7940677,87087943.59,3024700.412
2016-12-01,min02,Derechos sobre explotación sector minero,ejecutado,313994554.04,10772591,85364550.66000003,2928704.915
2017-03-01,min02,Derechos sobre explotación sector minero,ejecutado,77726823.68,2634471,77726823.68,2634471.402
2017-06-01,min02,Derechos sobre explotación sector minero,ejecutado,157999143.95,5290826,80272320.26999998,2688032.749
2017-09-01,min02,Derechos sobre explotación sector minero,ejecutado,231002978.11,7641425,73003834.16000003,2414918.328
2017-12-01,min02,Derechos sobre explotación sector minero,ejecutado,302213293.95,9874828,71210315.83999997,2326799.023
2018-03-01,min02,Derechos de extracción o regalías minería,ejecutado,79319608.92,2560435,79319608.92,2560435.313
2018-06-01,min02,Derechos de extracción o regalías minería,ejecutado,168467611.92,5372740,89148002.99999999,2843092.925
2018-09-01,min02,Derechos de extracción o regalías minería,ejecutado,241217178.24,7599338,72749566.32000002,2291911.907
2018-12-01,min02,Derechos de extracción o regalías minería,ejecutado,326561462.01,10162288,85344283.76999998,2655834.426
2019-03-01,min02,Derechos de extracción o regalías minería,ejecutado,77880311.33,2394262,77880311.33,2394261.726
2019-06-01,min02,Derechos de extracción o regalías minería,ejecutado,172960933.88,5253372,95080622.55,2887899.987
2019-09-01,min02,Derechos de extracción o regalías minería,ejecutado,289492978.25,8685928,116532044.37,3496419.742
2019-12-01,min02,Derechos de extracción o regalías minería,ejecutado,419175577.22,12436696,129682598.97000003,3847607.384
2020-03-01,min02,Derechos de extracción o regalías minería,ejecutado,128009338.16,3768962,128009338.16,3768962.064
2020-06-01,min02,Derechos de extracción o regalías minería,ejecutado,221431544.8,6471841,93422206.64000002,2730476.599
2005-03-01,pes01,Derechos de vigencia sector pesca,ejecutado,576445.23,35087,576445.23,35087.5
2005-06-01,pes01,Derechos de vigencia sector pesca,ejecutado,832395.66,50058,255950.43000000005,15392
2005-09-01,pes01,Derechos de vigencia sector pesca,ejecutado,2984964.96,177308,2152569.3,127863.5
2005-12-01,pes01,Derechos de vigencia sector pesca,ejecutado,3808254.48,223467,823289.52,48310.3
2006-03-01,pes01,Derechos de vigencia sector pesca,ejecutado,1485735.87,86128,1485735.87,86128.4
2006-06-01,pes01,Derechos de vigencia sector pesca,ejecutado,2424522.7,138860,938786.8300000001,53767.3
2006-09-01,pes01,Derechos de vigencia sector pesca,ejecutado,3674882.08,207913,1250359.38,70741.5
2006-12-01,pes01,Derechos de vigencia sector pesca,ejecutado,4341698.52,242637,666816.4399999995,37265.3
2007-03-01,pes01,Derechos de vigencia sector pesca,ejecutado,1955974.9,107989,1955974.9,107988.8
2007-06-01,pes01,Derechos de vigencia sector pesca,ejecutado,3278664.93,178838,1322690.0300000003,72147.2
2007-09-01,pes01,Derechos de vigencia sector pesca,ejecutado,4340727.75,233890,1062062.8199999998,57226.9
2007-12-01,pes01,Derechos de vigencia sector pesca,ejecutado,5893774.72,313691,1553046.9699999997,82659.6
2008-03-01,pes01,Derechos de vigencia sector pesca,ejecutado,2157594.09,113442,2157594.09,113442.1
2008-06-01,pes01,Derechos de vigencia sector pesca,ejecutado,3069520.97,159443,911926.8800000004,47369.2
2008-09-01,pes01,Derechos de vigencia sector pesca,ejecutado,5023136.12,257759,1953615.15,100248.5
2008-12-01,pes01,Derechos de vigencia sector pesca,ejecutado,5497041.56,278639,473905.4399999995,24021.7
2009-03-01,pes01,Derechos de vigencia sector pesca,ejecutado,1422721.15,71245,1422721.15,71245.4
2009-06-01,pes01,Derechos de vigencia sector pesca,ejecutado,1895893.71,93799,473172.56000000006,23410.1
2009-09-01,pes01,Derechos de vigencia sector pesca,ejecutado,2931087.82,143252,1035194.1099999999,50593.3
2009-12-01,pes01,Derechos de vigencia sector pesca,ejecutado,3646081.64,176018,714993.8200000003,34517
2010-03-01,pes01,Derechos de vigencia sector pesca,ejecutado,1649836.43,78684,1649836.43,78684.4
2010-06-01,pes01,Derechos de vigencia sector pesca,ejecutado,2193134.44,103338,543298.01,25599.5
2010-09-01,pes01,Derechos de vigencia sector pesca,ejecutado,4035898.09,187855,1842763.65,85773.2
2010-12-01,pes01,Derechos de vigencia sector pesca,ejecutado,5252293.03,241485,1216394.9400000004,55926.3
2011-03-01,pes01,Derechos de vigencia sector pesca,ejecutado,2211928.81,100468,2211928.81,100468.4
2011-06-01,pes01,Derechos de vigencia sector pesca,ejecutado,3877724.98,174013,1665796.17,74752.6
2011-09-01,pes01,Derechos de vigencia sector pesca,ejecutado,5866783.16,260071,1989058.1800000002,88173.9
2011-12-01,pes01,Derechos de vigencia sector pesca,ejecutado,6074269.47,265978,207486.3099999996,9085.3
2012-03-01,pes01,Derechos de vigencia sector pesca,ejecutado,4011522.66,173523,4011522.66,173522.8
2012-06-01,pes01,Derechos de vigencia sector pesca,ejecutado,4473186.9,191160,461664.2400000002,19729
2012-09-01,pes01,Derechos de vigencia sector pesca,ejecutado,7291706.45,307830,2818519.55,118987.8
2012-12-01,pes01,Derechos de vigencia sector pesca,ejecutado,7405783.29,308835,114076.83999999985,4757.2
2013-03-01,pes01,Derechos de vigencia sector pesca,ejecutado,3862894.55,159145,3862894.55,159144.8
2013-06-01,pes01,Derechos de vigencia sector pesca,ejecutado,5664191.49,230549,1801296.9400000004,73318.1
2013-09-01,pes01,Derechos de vigencia sector pesca,ejecutado,8555267.54,343991,2891076.049999999,116244.8
2013-12-01,pes01,Derechos de vigencia sector pesca,ejecutado,9153064.66,363529,597797.120000001,23742.5
2014-03-01,pes01,Derechos de vigencia sector pesca,ejecutado,4354118.82,170840,4354118.82,170840.4
2014-06-01,pes01,Derechos de vigencia sector pesca,ejecutado,5300926.59,205489,946807.7699999996,36702.7
2014-09-01,pes01,Derechos de vigencia sector pesca,ejecutado,10697318.71,409638,5396392.120000001,206646.6
2014-12-01,pes01,Derechos de vigencia sector pesca,ejecutado,12334347.1,466552,1637028.3899999987,61921.3
2015-03-01,pes01,Derechos de vigencia sector pesca,ejecutado,6082005.75,227273,6082005.75,227273.1
2015-06-01,pes01,Derechos de vigencia sector pesca,ejecutado,6548347.57,241757,466341.8200000003,17216.8
2015-09-01,pes01,Derechos de vigencia sector pesca,ejecutado,11798508.59,430291,5250161.02,191473.2
2015-12-01,pes01,Derechos de vigencia sector pesca,ejecutado,13163450.28,474203,1364941.6899999995,49170.9
2016-03-01,pes01,Derechos de vigencia sector pesca,ejecutado,4643588,165251,4643588,165250.9
2016-06-01,pes01,Derechos de vigencia sector pesca,ejecutado,5504089.38,193512,860501.3799999999,30253.3
2016-09-01,pes01,Derechos de vigencia sector pesca,ejecutado,9542646.77,331431,4038557.3899999997,140265.4
2016-12-01,pes01,Derechos de vigencia sector pesca,ejecutado,11454361.9,392979,1911715.1300000008,65587.5
2017-03-01,pes01,Derechos de vigencia sector pesca,ejecutado,6799401.84,230459,6799401.84,230458.8
2017-06-01,pes01,Derechos de vigencia sector pesca,ejecutado,7490136.76,250818,690734.9199999999,23130.2
2017-09-01,pes01,Derechos de vigencia sector pesca,ejecutado,14839068.81,490867,7348932.050000001,243097.8
2017-12-01,pes01,Derechos de vigencia sector pesca,ejecutado,16040988.05,524140,1201919.2400000002,39272.7
2018-03-01,pes01,Derechos de vigencia sector pesca y acuicultura,ejecutado,9768118.18,315315,9768118.18,315314.7
2018-06-01,pes01,Derechos de vigencia sector pesca y acuicultura,ejecutado,10898563.64,347575,1130445.460000001,36052
2018-09-01,pes01,Derechos de vigencia sector pesca y acuicultura,ejecutado,20727315.73,652996,9828752.09,309646.3
2018-12-01,pes01,Derechos de vigencia sector pesca y acuicultura,ejecutado,22872842.44,711782,2145526.710000001,66766.8
2019-03-01,pes01,Derechos de vigencia sector pesca y acuicultura,ejecutado,13307071.76,409097,13307071.76,409097.1
2019-06-01,pes01,Derechos de vigencia sector pesca y acuicultura,ejecutado,15331192.01,465657,2024120.25,61479
2019-09-01,pes01,Derechos de vigencia sector pesca y acuicultura,ejecutado,29718386.84,891669,14387194.83,431672.4
2019-12-01,pes01,Derechos de vigencia sector pesca y acuicultura,ejecutado,31352540.81,930212,1634153.9699999988,48484.4
2020-03-01,pes01,Derechos de vigencia sector pesca y acuicultura,ejecutado,15354311.22,452075,15354311.22,452075
2020-06-01,pes01,Derechos de vigencia sector pesca y acuicultura,ejecutado,19744037.04,577064,4389725.819999998,128299.7
2005-03-01,pes02,Derecho por aprovechamiento a los recursos pesqueros,ejecutado,1066824.82,64936,1066824.82,64936.2
2005-06-01,pes02,Derecho por aprovechamiento a los recursos pesqueros,ejecutado,1951018,117328,884193.1799999999,53172.6
2005-09-01,pes02,Derecho por aprovechamiento a los recursos pesqueros,ejecutado,2612841.06,155204,661823.06,39312.6
2005-12-01,pes02,Derecho por aprovechamiento a los recursos pesqueros,ejecutado,4360445.05,255869,1747603.9899999998,102548.8
2006-03-01,pes02,Derecho por aprovechamiento a los recursos pesqueros,ejecutado,1632619.89,94643,1632619.89,94643.3
2006-06-01,pes02,Derecho por aprovechamiento a los recursos pesqueros,ejecutado,3354177.44,192104,1721557.55,98599
2006-09-01,pes02,Derecho por aprovechamiento a los recursos pesqueros,ejecutado,6227864.83,352353,2873687.39,162584.3
2006-12-01,pes02,Derecho por aprovechamiento a los recursos pesqueros,ejecutado,8555762.72,478142,2327897.8900000006,130095.4
2007-03-01,pes02,Derecho por aprovechamiento a los recursos pesqueros,ejecutado,2506747.35,138397,2506747.35,138396.8
2007-06-01,pes02,Derecho por aprovechamiento a los recursos pesqueros,ejecutado,3924739.38,214078,1417992.0299999998,77345.6
2007-09-01,pes02,Derecho por aprovechamiento a los recursos pesqueros,ejecutado,5845296.8,314961,1920557.42,103484.9
2007-12-01,pes02,Derecho por aprovechamiento a los recursos pesqueros,ejecutado,8718574.01,464039,2873277.21,152927.8
2008-03-01,pes02,Derecho por aprovechamiento a los recursos pesqueros,ejecutado,4254334.28,223685,4254334.28,223684.6
2008-06-01,pes02,Derecho por aprovechamiento a los recursos pesqueros,ejecutado,5436117.37,282374,1181783.0899999999,61386.6
2008-09-01,pes02,Derecho por aprovechamiento a los recursos pesqueros,ejecutado,7895058.72,405130,2458941.3499999996,126179
2008-12-01,pes02,Derecho por aprovechamiento a los recursos pesqueros,ejecutado,8774651.47,444777,879592.7500000009,44585.5
2009-03-01,pes02,Derecho por aprovechamiento a los recursos pesqueros,ejecutado,1180113.64,59096,1180113.64,59096.4
2009-06-01,pes02,Derecho por aprovechamiento a los recursos pesqueros,ejecutado,2819712.25,139504,1639598.61,81118.7
2009-09-01,pes02,Derecho por aprovechamiento a los recursos pesqueros,ejecutado,4559057.99,222816,1739345.7400000002,85007.5
2009-12-01,pes02,Derecho por aprovechamiento a los recursos pesqueros,ejecutado,6017615.09,290506,1458557.0999999996,70413.1
2010-03-01,pes02,Derecho por aprovechamiento a los recursos pesqueros,ejecutado,1190371.77,56771,1190371.77,56771.5
2010-06-01,pes02,Derecho por aprovechamiento a los recursos pesqueros,ejecutado,2080712.17,98041,890340.3999999999,41951.7
2010-09-01,pes02,Derecho por aprovechamiento a los recursos pesqueros,ejecutado,3093433.96,143987,1012721.79,47138.1
2010-12-01,pes02,Derecho por aprovechamiento a los recursos pesqueros,ejecutado,4082621.99,187707,989188.0300000003,45480
2011-03-01,pes02,Derecho por aprovechamiento a los recursos pesqueros,ejecutado,1000993.36,45466,1000993.36,45466.3
2011-06-01,pes02,Derecho por aprovechamiento a los recursos pesqueros,ejecutado,2466992.09,110706,1465998.73,65786.7
2011-09-01,pes02,Derecho por aprovechamiento a los recursos pesqueros,ejecutado,3312761.5,146853,845769.4100000001,37492.5
2011-12-01,pes02,Derecho por aprovechamiento a los recursos pesqueros,ejecutado,4324188.96,189346,1011427.46,44288
2012-03-01,pes02,Derecho por aprovechamiento a los recursos pesqueros,ejecutado,1360817.19,58864,1360817.19,58863.6
2012-06-01,pes02,Derecho por aprovechamiento a los recursos pesqueros,ejecutado,3518661.15,150368,2157843.96,92214.4
2012-09-01,pes02,Derecho por aprovechamiento a los recursos pesqueros,ejecutado,4113534.26,173659,594873.1099999999,25113.4
2012-12-01,pes02,Derecho por aprovechamiento a los recursos pesqueros,ejecutado,5700962.54,237741,1587428.2800000003,66198.7
2013-03-01,pes02,Derecho por aprovechamiento a los recursos pesqueros,ejecutado,837784.01,34515,837784.01,34515.3
2013-06-01,pes02,Derecho por aprovechamiento a los recursos pesqueros,ejecutado,3361886.22,136839,2524102.21,102738.4
2013-09-01,pes02,Derecho por aprovechamiento a los recursos pesqueros,ejecutado,4780375.75,192210,1418489.5299999998,57034.8
2013-12-01,pes02,Derecho por aprovechamiento a los recursos pesqueros,ejecutado,7241192.7,287596,2460816.95,97735.5
2014-03-01,pes02,Derecho por aprovechamiento a los recursos pesqueros,ejecutado,1336599.96,52444,1336599.96,52443.5
2014-06-01,pes02,Derecho por aprovechamiento a los recursos pesqueros,ejecutado,2789646.11,108140,1453046.15,56326.9
2014-09-01,pes02,Derecho por aprovechamiento a los recursos pesqueros,ejecutado,3626748.96,138881,837102.8500000001,32055.6
2014-12-01,pes02,Derecho por aprovechamiento a los recursos pesqueros,ejecutado,5374997.4,203312,1748248.4400000004,66128.2
2015-03-01,pes02,Derecho por aprovechamiento a los recursos pesqueros,ejecutado,2274073.39,84978,2274073.39,84977.8
2015-06-01,pes02,Derecho por aprovechamiento a los recursos pesqueros,ejecutado,3124988.82,115371,850915.4299999997,31414.8
2015-09-01,pes02,Derecho por aprovechamiento a los recursos pesqueros,ejecutado,5157849.78,188107,2032860.9600000004,74138.4
2015-12-01,pes02,Derecho por aprovechamiento a los recursos pesqueros,ejecutado,6729393.54,242421,1571543.7599999998,56613.6
2016-03-01,pes02,Derecho por aprovechamiento a los recursos pesqueros,ejecutado,2651671.46,94365,2651671.46,94364.8
2016-06-01,pes02,Derecho por aprovechamiento a los recursos pesqueros,ejecutado,3881432.74,136463,1229761.2800000003,43235.7
2016-09-01,pes02,Derecho por aprovechamiento a los recursos pesqueros,ejecutado,10972796.74,381102,7091364,246294.2
2016-12-01,pes02,Derecho por aprovechamiento a los recursos pesqueros,ejecutado,17752978.98,609073,6780182.24,232615.9
2017-03-01,pes02,Derecho por aprovechamiento a los recursos pesqueros,ejecutado,10263155.91,347859,10263155.91,347859.2
2017-06-01,pes02,Derecho por aprovechamiento a los recursos pesqueros,ejecutado,15676250.24,524942,5413094.33,181265.2
2017-09-01,pes02,Derecho por aprovechamiento a los recursos pesqueros,ejecutado,20012283.63,661993,4336033.389999999,143433.1
2017-12-01,pes02,Derecho por aprovechamiento a los recursos pesqueros,ejecutado,28509122.06,931536,8496838.43,277634.4
2018-03-01,pes02,Derechos de aprovechamiento sector pesca,ejecutado,6199429.6,200117,6199429.6,200117.5
2018-06-01,pes02,Derechos de aprovechamiento sector pesca,ejecutado,10061478.51,320879,3862048.91,123167.8
2018-09-01,pes02,Derechos de aprovechamiento sector pesca,ejecutado,14579265.66,459307,4517787.15,142329
2018-12-01,pes02,Derechos de aprovechamiento sector pesca,ejecutado,19876511.68,618538,5297246.02,164845.4
2019-03-01,pes02,Derechos de aprovechamiento sector pesca,ejecutado,5748759.28,176733,5748759.28,176733.2
2019-06-01,pes02,Derechos de aprovechamiento sector pesca,ejecutado,10985800.69,333674,5237041.409999999,159065.6
2019-09-01,pes02,Derechos de aprovechamiento sector pesca,ejecutado,16967007.21,509077,5981206.520000001,179459.7
2019-12-01,pes02,Derechos de aprovechamiento sector pesca,ejecutado,22351093.44,663144,5384086.23,159742.7
2020-03-01,pes02,Derechos de aprovechamiento sector pesca,ejecutado,8900639.7,262060,8900639.7,262060.4
2020-06-01,pes02,Derechos de aprovechamiento sector pesca,ejecutado,15073486.29,440557,6172846.59,180415.5
2018-03-01,recd,Certificado de antecedentes policiales y penales,ejecutado,8185813.96,264237.9,8185813.96,264237.9
2018-06-01,recd,Certificado de antecedentes policiales y penales,ejecutado,13823634.58,440861,5637820.62,179800.4
2018-09-01,recd,Certificado de antecedentes policiales y penales,ejecutado,19609707.02,617786.8,5786072.4399999995,182285.2
2018-12-01,recd,Certificado de antecedentes policiales y penales,ejecutado,24547922.82,763908.4,4938215.800000001,153672.7
2019-03-01,recd,Certificado de antecedentes policiales y penales,ejecutado,6969100,214249.9,6969100,214249.9
2019-06-01,recd,Certificado de antecedentes policiales y penales,ejecutado,11854890,360070.6,4885790,148396.9
2019-09-01,recd,Certificado de antecedentes policiales y penales,ejecutado,16565390,497026.9,4710500,141333.5
2019-12-01,recd,Certificado de antecedentes policiales y penales,ejecutado,19701590,584534.7,3136200,93049.2
2020-03-01,recd,Certificado de antecedentes policiales y penales,ejecutado,5404755,159131.5,5404755,159131.5
2020-06-01,recd,Certificado de antecedentes policiales y penales,ejecutado,9197781.26,268826.1,3793026.26,110859.8
2005-03-01,tcap,Transferencias de capital,ejecutado,0,0,0,0
2005-06-01,tcap,Transferencias de capital,ejecutado,0,0,0,0
2005-09-01,tcap,Transferencias de capital,ejecutado,0,0,0,0
2005-12-01,tcap,Transferencias de capital,ejecutado,0,0,0,0
2006-03-01,tcap,Transferencias de capital,ejecutado,0,0,0,0
2006-06-01,tcap,Transferencias de capital,ejecutado,0,0,0,0
2006-09-01,tcap,Transferencias de capital,ejecutado,0,0,0,0
2006-12-01,tcap,Transferencias de capital,ejecutado,0,0,0,0
2007-03-01,tcap,Transferencias de capital,ejecutado,0,0,0,0
2007-06-01,tcap,Transferencias de capital,ejecutado,0,0,0,0
2007-09-01,tcap,Transferencias de capital,ejecutado,0,0,0,0
2007-12-01,tcap,Transferencias de capital,ejecutado,0,0,0,0
2008-03-01,tcap,Transferencias de capital,ejecutado,0,0,0,0
2008-06-01,tcap,Transferencias de capital,ejecutado,0,0,0,0
2008-09-01,tcap,Transferencias de capital,ejecutado,0,0,0,0
2008-12-01,tcap,Transferencias de capital,ejecutado,0,0,0,0
2009-03-01,tcap,Transferencias de capital,ejecutado,0,0,0,0
2009-06-01,tcap,Transferencias de capital,ejecutado,0,0,0,0
2009-09-01,tcap,Transferencias de capital,ejecutado,0,0,0,0
2009-12-01,tcap,Transferencias de capital,ejecutado,0,0,0,0
2010-03-01,tcap,Transferencias de capital,ejecutado,0,0,0,0
2010-06-01,tcap,Transferencias de capital,ejecutado,0,0,0,0
2010-09-01,tcap,Transferencias de capital,ejecutado,0,0,0,0
2010-12-01,tcap,Transferencias de capital,ejecutado,0,0,0,0
2011-03-01,tcap,Transferencias de capital,ejecutado,0,0,0,0
2011-06-01,tcap,Transferencias de capital,ejecutado,0,0,0,0
2011-09-01,tcap,Transferencias de capital,ejecutado,0,0,0,0
2011-12-01,tcap,Transferencias de capital,ejecutado,0,0,0,0
2012-03-01,tcap,Transferencias de capital,ejecutado,0,0,0,0
2012-06-01,tcap,Transferencias de capital,ejecutado,0,0,0,0
2012-09-01,tcap,Transferencias de capital,ejecutado,0,0,0,0
2012-12-01,tcap,Transferencias de capital,ejecutado,0,0,0,0
2013-03-01,tcap,Transferencias de capital,ejecutado,0,0,0,0
2013-06-01,tcap,Transferencias de capital,ejecutado,0,0,0,0
2013-09-01,tcap,Transferencias de capital,ejecutado,0,0,0,0
2013-12-01,tcap,Transferencias de capital,ejecutado,0,0,0,0
2014-03-01,tcap,Transferencias de capital,ejecutado,0,0,0,0
2014-06-01,tcap,Transferencias de capital,ejecutado,0,0,0,0
2014-09-01,tcap,Transferencias de capital,ejecutado,0,0,0,0
2014-12-01,tcap,Transferencias de capital,ejecutado,0,0,0,0
2015-03-01,tcap,Transferencias de capital,ejecutado,0,0,0,0
2015-06-01,tcap,Transferencias de capital,ejecutado,0,0,0,0
2015-09-01,tcap,Transferencias de capital,ejecutado,0,0,0,0
2015-12-01,tcap,Transferencias de capital,ejecutado,0,0,0,0
2016-03-01,tcap,Transferencias de capital,ejecutado,0,0,0,0
2016-06-01,tcap,Transferencias de capital,ejecutado,0,0,0,0
2016-09-01,tcap,Transferencias de capital,ejecutado,0,0,0,0
2016-12-01,tcap,Transferencias de capital,ejecutado,0,0,0,0
2017-03-01,tcap,Transferencias de capital,ejecutado,0,0,0,0
2017-06-01,tcap,Transferencias de capital,ejecutado,0,0,0,0
2017-09-01,tcap,Transferencias de capital,ejecutado,0,0,0,0
2017-12-01,tcap,Transferencias de capital,ejecutado,0,0,0,0
2018-03-01,tcap,Transferencias y donaciones de capital,ejecutado,0,0,0,0
2018-06-01,tcap,Transferencias y donaciones de capital,ejecutado,0,0,0,0
2018-09-01,tcap,Transferencias y donaciones de capital,ejecutado,0,0,0,0
2018-12-01,tcap,Transferencias y donaciones de capital,ejecutado,0,0,0,0
2019-03-01,tcap,Transferencias y donaciones de capital,ejecutado,0,0,0,0
2019-06-01,tcap,Transferencias y donaciones de capital,ejecutado,0,0,0,0
2019-09-01,tcap,Transferencias y donaciones de capital,ejecutado,0,0,0,0
2019-12-01,tcap,Transferencias y donaciones de capital,ejecutado,4251.7,126.15,4251.7,126.15
2020-03-01,tcap,Transferencias y donaciones de capital,ejecutado,0,0,0,0
2020-06-01,tcap,Transferencias y donaciones de capital,ejecutado,0,0,0,0
2005-03-01,tcomb,Derivados del petróleo,ejecutado,444253722.76,27041147,444253722.76,27041147
2005-06-01,tcomb,Derivados del petróleo,ejecutado,896951955.97,53939825,452698233.21000004,27223826
