date,concept,cat,type,stock_cord,stock_usd,flow_cord,flow_usd
2014-06-01,Consejo Supremo Electoral,total,ejecutado,392234242.72,15204848.9835,278799214.13,10807572.32765
2014-09-01,Consejo Supremo Electoral,total,ejecutado,459961393.95,17613520.6953,67727151.22999996,2593508.05418
2014-12-01,Consejo Supremo Electoral,total,ejecutado,568669406.39,21510164.3868,108708012.44,4111927.23131
2015-03-01,Consejo Supremo Electoral,total,ejecutado,81501796.81,3045568.3009,81501796.81,3045568.3008500002
2015-06-01,Consejo Supremo Electoral,total,ejecutado,140936714.66,5203210.4703,59434917.849999994,2194264.19583
2015-09-01,Consejo Supremo Electoral,total,ejecutado,213998622.23,7804524.5941,73061907.57,2664566.00786
2015-12-01,Consejo Supremo Electoral,total,ejecutado,318593006.08,11477061.8024,104594383.85,3767930.19534
2016-03-01,Consejo Supremo Electoral,total,ejecutado,263386050.41,9373092.4444,263386050.41,9373092.44444
2016-06-01,Consejo Supremo Electoral,total,ejecutado,517150160.19,18181861.395,253764109.78,8921787.57008
2016-09-01,Consejo Supremo Electoral,total,ejecutado,971620533.14,33745899.9008,454470372.95,15784466.45614
2016-12-01,Consejo Supremo Electoral,total,ejecutado,1410101974.7,48378074.4109,438481441.56000006,15043513.29774
2017-03-01,Consejo Supremo Electoral,total,ejecutado,84142595.15,2851927.4314,84142595.15,2851927.43144
2017-06-01,Consejo Supremo Electoral,total,ejecutado,1005928586.9,33684948.6366,921785991.75,30867314.23122
2017-09-01,Consejo Supremo Electoral,total,ejecutado,1354283630.5,44798802.674,348355043.6,11523353.38571
2017-12-01,Consejo Supremo Electoral,total,ejecutado,1825625450.27,59652361.655,471341819.77,15401106.88745
2018-03-01,Consejo Supremo Electoral,total,ejecutado,454598261.52,14674422.3513,454598261.52,14674422.35132
2018-06-01,Consejo Supremo Electoral,total,ejecutado,554702126.61,17690465.7243,100103865.09000003,3192495.41202
2018-09-01,Consejo Supremo Electoral,total,ejecutado,753955869.17,23752724.8809,199253742.55999994,6277316.1163
2018-12-01,Consejo Supremo Electoral,total,ejecutado,1001411325.32,31162985.4433,247455456.1500001,7700582.75045
2019-03-01,Consejo Supremo Electoral,total,ejecutado,172022983.6,5288474.5664,172022983.6,5288474.56638
2019-06-01,Consejo Supremo Electoral,total,ejecutado,440875353.24,13390782.3985,268852369.64,8165898.93879
2019-09-01,Consejo Supremo Electoral,total,ejecutado,541480971.18,16246559.2006,100605617.93999994,3018564.29823
2019-12-01,Consejo Supremo Electoral,total,ejecutado,877236187.46,26027088.1301,335755216.2800001,9961662.24009
2020-03-01,Consejo Supremo Electoral,total,ejecutado,93826495.89,2762521.1462,93826495.89,2762521.1462
2020-06-01,Consejo Supremo Electoral,total,ejecutado,182386456.92,5330659.2773,88559961.02999999,2588366.40525
2020-09-01,Consejo Supremo Electoral,total,ejecutado,245148500.23,7112269.6251,62762043.31,1820857.86298
2005-03-01,Contraloría General de la República,capital,ejecutado,16757.53,1020.0091,16757.53,1020.0091
2005-06-01,Contraloría General de la República,capital,ejecutado,4189068.24,251917.1811,4172310.7100000004,250909.4368
2005-09-01,Contraloría General de la República,capital,ejecutado,6743595.81,400572.5033,2554527.5699999994,151740.0408
2005-12-01,Contraloría General de la República,capital,ejecutado,10513995.28,616957.6204,3770399.4699999997,221245.7418
2006-03-01,Contraloría General de la República,capital,ejecutado,1110086.08,64351.9333,1110086.08,64351.9333
2006-06-01,Contraloría General de la República,capital,ejecutado,2603040.28,149084.2659,1492954.1999999997,85506.1609
2006-09-01,Contraloría General de la República,capital,ejecutado,4369426.75,247208.6285,1766386.4700000002,99936.674
2006-12-01,Contraloría General de la República,capital,ejecutado,16909494.57,944993.0222,12540067.82,700806.079
2007-03-01,Contraloría General de la República,capital,ejecutado,4854382.05,268009.0795,4854382.05,268009.0795
2007-06-01,Contraloría General de la República,capital,ejecutado,8477697.17,462423.181,3623315.12,197636.7957
2007-09-01,Contraloría General de la República,capital,ejecutado,15034753.04,810113.9812,6557055.869999999,353312.264
2007-12-01,Contraloría General de la República,capital,ejecutado,19562956.91,1041222.2606,4528203.870000001,241009.9195
2008-03-01,Contraloría General de la República,capital,ejecutado,1026806.86,53987.4984,1026806.86,53987.4984
2008-06-01,Contraloría General de la República,capital,ejecutado,2561575.94,133058.7093,1534769.08,79722.1701
2008-09-01,Contraloría General de la República,capital,ejecutado,4964795.17,254765.2236,2403219.23,123319.6262
2008-12-01,Contraloría General de la República,capital,ejecutado,14701530.99,745203.6237,9736735.82,493543.8915
2009-03-01,Contraloría General de la República,capital,ejecutado,2961622.15,148308.6789,2961622.15,148308.6789
2009-06-01,Contraloría General de la República,capital,ejecutado,5078605.12,251262.4835,2116982.97,104737.1052
2009-09-01,Contraloría General de la República,capital,ejecutado,5976679.9,292099.762,898074.7800000003,43891.8319
2009-12-01,Contraloría General de la República,capital,ejecutado,14445389.72,697364.039,8468709.82,408834.5001
2010-03-01,Contraloría General de la República,capital,ejecutado,1056963.47,50408.9489,1056963.47,50408.9489
2010-06-01,Contraloría General de la República,capital,ejecutado,3748052.97,176603.5729,2691089.5,126800.7748
2010-09-01,Contraloría General de la República,capital,ejecutado,7446190.84,346590.0898,3698137.8699999996,172133.3718
2010-12-01,Contraloría General de la República,capital,ejecutado,41280151.8,1897939.8159,33833960.95999999,1555585.889
2011-03-01,Contraloría General de la República,capital,ejecutado,0,0,0,0
2011-06-01,Contraloría General de la República,capital,ejecutado,21091.49,946.4808,21091.49,946.4808
2011-09-01,Contraloría General de la República,capital,ejecutado,340311.31,15085.8245,319219.82,14150.8497
2011-12-01,Contraloría General de la República,capital,ejecutado,541681.26,23718.9544,201369.95,8817.5187
2012-03-01,Contraloría General de la República,capital,ejecutado,301113.07,13024.9748,301113.07,13024.9748
2012-06-01,Contraloría General de la República,capital,ejecutado,408560.05,17459.6205,107446.97999999998,4591.6959
2012-09-01,Contraloría General de la República,capital,ejecutado,3169935.11,133823.3453,2761375.06,116575.3983
2012-12-01,Contraloría General de la República,capital,ejecutado,9878795.68,411963.988,6708860.57,279771.8512
2013-03-01,Contraloría General de la República,capital,ejecutado,164619.43,6782.0471,164619.43,6782.0471
2013-06-01,Contraloría General de la República,capital,ejecutado,1254482.09,51061.1306,1089862.6600000001,44360.6331
2013-09-01,Contraloría General de la República,capital,ejecutado,2208022.83,88780.499,953540.74,38340.103
2013-12-01,Contraloría General de la República,capital,ejecutado,7784769.35,309185.3282,5576746.52,221489.9537
2014-03-01,Contraloría General de la República,capital,ejecutado,60802.63,2385.6828,60802.63,2385.6828
2014-06-01,Contraloría General de la República,capital,ejecutado,927326.33,35947.5417,866523.7,33590.545
2014-09-01,Contraloría General de la República,capital,ejecutado,1597935.28,61190.4966,670608.9500000001,25679.9479
2014-12-01,Contraloría General de la República,capital,ejecutado,3526001.58,133372.5232,1928066.3,72929.9354
2015-03-01,Contraloría General de la República,capital,ejecutado,155478.7,5809.9455,155478.7,5809.9455
2015-06-01,Contraloría General de la República,capital,ejecutado,740940.07,27354.5977,585461.3699999999,21614.515
2015-09-01,Contraloría General de la República,capital,ejecutado,1342537.96,48962.327,601597.89,21940.2605
2015-12-01,Contraloría General de la República,capital,ejecutado,7477170.36,269359.1657,6134632.4,220995.2945
2016-03-01,Contraloría General de la República,capital,ejecutado,503987.28,17935.3438,503987.28,17935.3438
2016-06-01,Contraloría General de la República,capital,ejecutado,2128532.43,74834.5154,1624545.1500000001,57115.4319
2016-09-01,Contraloría General de la República,capital,ejecutado,3500123.53,121564.7614,1371591.0999999996,47637.5029
2016-12-01,Contraloría General de la República,capital,ejecutado,8928084.96,306306.6121,5427961.430000002,186223.6396
2017-03-01,Contraloría General de la República,capital,ejecutado,0,0,0,0
2017-06-01,Contraloría General de la República,capital,ejecutado,495631,16596.9086,495631,16596.9086
2017-09-01,Contraloría General de la República,capital,ejecutado,2219891.75,73432.5441,1724260.75,57037.4
2017-12-01,Contraloría General de la República,capital,ejecutado,5171019.29,168963.1971,2951127.54,96428.1733
2018-03-01,Contraloría General de la República,capital,ejecutado,113394.05,3660.3576,113394.05,3660.3576
2018-06-01,Contraloría General de la República,capital,ejecutado,1115370.99,35571.2216,1001976.94,31954.8779
2018-09-01,Contraloría General de la República,capital,ejecutado,3757224.93,118368.1084,2641853.9400000004,83229.314
2018-12-01,Contraloría General de la República,capital,ejecutado,5321264.83,165592.7931,1564039.9,48671.4614
2019-03-01,Contraloría General de la República,capital,ejecutado,0,0,0,0
2019-06-01,Contraloría General de la República,capital,ejecutado,310332.05,9425.7684,310332.05,9425.7684
2019-09-01,Contraloría General de la República,capital,ejecutado,703145.29,21097.1247,392813.24000000005,11785.9424
2019-12-01,Contraloría General de la República,capital,ejecutado,2117599.54,62827.9483,1414454.25,41966.036
2020-03-01,Contraloría General de la República,capital,ejecutado,154598,4551.8085,154598,4551.8085
2020-06-01,Contraloría General de la República,capital,ejecutado,154598,4518.4784,0,0
2020-09-01,Contraloría General de la República,capital,ejecutado,167308.5,4853.9688,12710.5,368.7581
2005-03-01,Contraloría General de la República,corriente,ejecutado,17028542.8,1036505.2952,17028542.8,1036505.2952
2005-06-01,Contraloría General de la República,corriente,ejecutado,39872001.83,2397774.8104,22843459.029999997,1373732.6477
2005-09-01,Contraloría General de la República,corriente,ejecutado,60937064.65,3619687.9553,21065062.82,1251273.8283
2005-12-01,Contraloría General de la República,corriente,ejecutado,89059303.91,5225969.2681,28122239.259999998,1650203.3103
2006-03-01,Contraloría General de la República,corriente,ejecutado,22638196.46,1312341.21,22638196.46,1312341.21
2006-06-01,Contraloría General de la República,corriente,ejecutado,47285251.98,2708174.4115,24647055.519999996,1411614.0294
2006-09-01,Contraloría General de la República,corriente,ejecutado,72914433.51,4125272.7501,25629181.53000001,1450019.6886
2006-12-01,Contraloría General de la República,corriente,ejecutado,106834933.22,5970507.6341,33920499.70999999,1895658.9981
2007-03-01,Contraloría General de la República,corriente,ejecutado,31544284.52,1741551.1532,31544284.52,1741551.1532
2007-06-01,Contraloría General de la República,corriente,ejecutado,53665412.97,2927225.4573,22121128.45,1206615.7094
2007-09-01,Contraloría General de la República,corriente,ejecutado,82056781.47,4421445.8157,28391368.5,1529805.2788
2007-12-01,Contraloría General de la República,corriente,ejecutado,120673070.26,6422724.7237,38616288.79000001,2055320.149
2008-03-01,Contraloría General de la República,corriente,ejecutado,26827225.01,1410523.0718,26827225.01,1410523.0718
2008-06-01,Contraloría General de la República,corriente,ejecutado,58888661.52,3058917.4307,32061436.51,1665401.8696
2008-09-01,Contraloría General de la República,corriente,ejecutado,93725390.89,4809457.2576,34836729.37,1787624.0292
2008-12-01,Contraloría General de la República,corriente,ejecutado,138275606.19,7009030.7519,44550215.3,2258198.9524
2009-03-01,Contraloría General de la República,corriente,ejecutado,36625974.43,1834113.0661,36625974.43,1834113.0661
2009-06-01,Contraloría General de la República,corriente,ejecutado,60427642.78,2989639.7214,23801668.35,1177580.489
2009-09-01,Contraloría General de la República,corriente,ejecutado,92185075.84,4505384.12,31757433.060000002,1552088.9178
