date,concept,cat,type,cord,usd
2015-01-01,Gobierno Regional Autónomo de la Costa Caribe Sur,corriente,actualizado,85647000,3085365.634
2016-01-01,Gobierno Regional Autónomo de la Costa Caribe Sur,corriente,actualizado,108753992,3731154.776
2017-01-01,Gobierno Regional Autónomo de la Costa Caribe Sur,corriente,actualizado,114151551,3729905.06
2018-01-01,Gobierno Regional Autónomo de la Costa Caribe Sur,corriente,actualizado,112051360,3486933.703
2019-01-01,Gobierno Regional Autónomo de la Costa Caribe Sur,corriente,actualizado,120520459.16999999,3575772.018
2020-01-01,Gobierno Regional Autónomo de la Costa Caribe Sur,corriente,actualizado,119198596,3458200.042
2005-01-01,Gobierno Regional Autónomo de la Costa Caribe Sur,total,actualizado,33808107.34,1983848.09
2006-01-01,Gobierno Regional Autónomo de la Costa Caribe Sur,total,actualizado,35860106,2004054.574
2007-01-01,Gobierno Regional Autónomo de la Costa Caribe Sur,total,actualizado,52211264,2778901.502
2008-01-01,Gobierno Regional Autónomo de la Costa Caribe Sur,total,actualizado,62995341,3193161.068
2009-01-01,Gobierno Regional Autónomo de la Costa Caribe Sur,total,actualizado,100272000,4840719.999
2010-01-01,Gobierno Regional Autónomo de la Costa Caribe Sur,total,actualizado,98150477,4512669.894
2011-01-01,Gobierno Regional Autónomo de la Costa Caribe Sur,total,actualizado,107028359.56,4686521.33
2012-01-01,Gobierno Regional Autónomo de la Costa Caribe Sur,total,actualizado,114902864,4791661.212
2013-01-01,Gobierno Regional Autónomo de la Costa Caribe Sur,total,actualizado,120045858.11,4767825.014
2014-01-01,Gobierno Regional Autónomo de la Costa Caribe Sur,total,actualizado,127239782.11,4812899.373
2015-01-01,Gobierno Regional Autónomo de la Costa Caribe Sur,total,actualizado,136971874,4934303.745
2016-01-01,Gobierno Regional Autónomo de la Costa Caribe Sur,total,actualizado,162173992,5563899.344
2017-01-01,Gobierno Regional Autónomo de la Costa Caribe Sur,total,actualizado,171151551,5592381.623
2018-01-01,Gobierno Regional Autónomo de la Costa Caribe Sur,total,actualizado,171866907,5348337.677
2019-01-01,Gobierno Regional Autónomo de la Costa Caribe Sur,total,actualizado,168520459.17,4999904.137
2020-01-01,Gobierno Regional Autónomo de la Costa Caribe Sur,total,actualizado,173198596,5024852.741
2005-01-01,Gobierno Regional Autónomo de la Costa Caribe Sur,capital,ejecutado,23000000,1349632.075
2006-01-01,Gobierno Regional Autónomo de la Costa Caribe Sur,capital,ejecutado,22711356.66,1269232.116
2007-01-01,Gobierno Regional Autónomo de la Costa Caribe Sur,capital,ejecutado,22999999.38,1224156.014
2008-01-01,Gobierno Regional Autónomo de la Costa Caribe Sur,capital,ejecutado,24017199.54,1217404.102
2009-01-01,Gobierno Regional Autónomo de la Costa Caribe Sur,capital,ejecutado,32538999.99,1570849.17
2010-01-01,Gobierno Regional Autónomo de la Costa Caribe Sur,capital,ejecutado,32800000,1508047.409
2011-01-01,Gobierno Regional Autónomo de la Costa Caribe Sur,capital,ejecutado,34439999.97,1508046.981
2012-01-01,Gobierno Regional Autónomo de la Costa Caribe Sur,capital,ejecutado,35000000,1459564.51
2013-01-01,Gobierno Regional Autónomo de la Costa Caribe Sur,capital,ejecutado,41029095,1629540.148
2014-01-01,Gobierno Regional Autónomo de la Costa Caribe Sur,capital,ejecutado,43500000,1645406.172
2015-01-01,Gobierno Regional Autónomo de la Costa Caribe Sur,capital,ejecutado,51324874,1848938.111
2016-01-01,Gobierno Regional Autónomo de la Costa Caribe Sur,capital,ejecutado,53420000,1832744.568
2017-01-01,Gobierno Regional Autónomo de la Costa Caribe Sur,capital,ejecutado,57000000,1862476.563
2018-01-01,Gobierno Regional Autónomo de la Costa Caribe Sur,capital,ejecutado,59815547,1861403.974
2019-01-01,Gobierno Regional Autónomo de la Costa Caribe Sur,capital,ejecutado,48000000,1424132.119
2005-01-01,Gobierno Regional Autónomo de la Costa Caribe Sur,corriente,ejecutado,10230795.39,600339.548
2006-01-01,Gobierno Regional Autónomo de la Costa Caribe Sur,corriente,ejecutado,12114336.18,677013.917
2007-01-01,Gobierno Regional Autónomo de la Costa Caribe Sur,corriente,ejecutado,19599489.62,1043166.684
2008-01-01,Gobierno Regional Autónomo de la Costa Caribe Sur,corriente,ejecutado,29929338.03,1517083.573
2009-01-01,Gobierno Regional Autónomo de la Costa Caribe Sur,corriente,ejecutado,57907415.89,2795532.015
2010-01-01,Gobierno Regional Autónomo de la Costa Caribe Sur,corriente,ejecutado,61355939.58,2820965.418
2011-01-01,Gobierno Regional Autónomo de la Costa Caribe Sur,corriente,ejecutado,72108285.54,3157453.031
2012-01-01,Gobierno Regional Autónomo de la Costa Caribe Sur,corriente,ejecutado,73005287.65,3044455.055
2013-01-01,Gobierno Regional Autónomo de la Costa Caribe Sur,corriente,ejecutado,79016763.11,3138284.866
2014-01-01,Gobierno Regional Autónomo de la Costa Caribe Sur,corriente,ejecutado,83739781.6,3167493.183
2015-01-01,Gobierno Regional Autónomo de la Costa Caribe Sur,corriente,ejecutado,85181123.75,3068582.809
2016-01-01,Gobierno Regional Autónomo de la Costa Caribe Sur,corriente,ejecutado,103097860.09,3537103.016
2017-01-01,Gobierno Regional Autónomo de la Costa Caribe Sur,corriente,ejecutado,102621194.22,3353150.336
2018-01-01,Gobierno Regional Autónomo de la Costa Caribe Sur,corriente,ejecutado,108907168.29,3389089.392
2019-01-01,Gobierno Regional Autónomo de la Costa Caribe Sur,corriente,ejecutado,118015452.17,3501449.915
2005-01-01,Gobierno Regional Autónomo de la Costa Caribe Sur,total,ejecutado,33230795.39,1949971.624
2006-01-01,Gobierno Regional Autónomo de la Costa Caribe Sur,total,ejecutado,34825692.84,1946246.033
2007-01-01,Gobierno Regional Autónomo de la Costa Caribe Sur,total,ejecutado,42599489,2267322.698
2008-01-01,Gobierno Regional Autónomo de la Costa Caribe Sur,total,ejecutado,53946537.57,2734487.674
2009-01-01,Gobierno Regional Autónomo de la Costa Caribe Sur,total,ejecutado,90446415.88,4366381.185
2010-01-01,Gobierno Regional Autónomo de la Costa Caribe Sur,total,ejecutado,94155939.58,4329012.827
2011-01-01,Gobierno Regional Autónomo de la Costa Caribe Sur,total,ejecutado,106548285.51,4665500.011
2012-01-01,Gobierno Regional Autónomo de la Costa Caribe Sur,total,ejecutado,108005287.65,4504019.565
2013-01-01,Gobierno Regional Autónomo de la Costa Caribe Sur,total,ejecutado,120045858.11,4767825.014
2014-01-01,Gobierno Regional Autónomo de la Costa Caribe Sur,total,ejecutado,127239781.6,4812899.354
2015-01-01,Gobierno Regional Autónomo de la Costa Caribe Sur,total,ejecutado,136505997.75,4917520.921
2016-01-01,Gobierno Regional Autónomo de la Costa Caribe Sur,total,ejecutado,156517860.09,5369847.584
2017-01-01,Gobierno Regional Autónomo de la Costa Caribe Sur,total,ejecutado,159621194.22,5215626.899
2018-01-01,Gobierno Regional Autónomo de la Costa Caribe Sur,total,ejecutado,168722715.29,5250493.366
2019-01-01,Gobierno Regional Autónomo de la Costa Caribe Sur,total,ejecutado,166015452.17,4925582.034
2005-01-01,Instituto Nicaragüense de la Juventud,capital,actualizado,0,0
2006-01-01,Instituto Nicaragüense de la Juventud,capital,actualizado,0,0
2007-01-01,Instituto Nicaragüense de la Juventud,capital,actualizado,3846646,204734.5635
2008-01-01,Instituto Nicaragüense de la Juventud,capital,actualizado,1570000,79581.4865
2009-01-01,Instituto Nicaragüense de la Juventud,capital,actualizado,0,0
2010-01-01,Instituto Nicaragüense de la Juventud,capital,actualizado,0,0
2011-01-01,Instituto Nicaragüense de la Juventud,capital,actualizado,3859000,168976.5767
2012-01-01,Instituto Nicaragüense de la Juventud,capital,actualizado,1157452,48267.8818
2013-01-01,Instituto Nicaragüense de la Juventud,capital,actualizado,1158000,45991.9355
2014-01-01,Instituto Nicaragüense de la Juventud,capital,actualizado,0,0
2015-01-01,Instituto Nicaragüense de la Juventud,capital,actualizado,0,0
2016-01-01,Instituto Nicaragüense de la Juventud,capital,actualizado,0,0
2017-01-01,Instituto Nicaragüense de la Juventud,capital,actualizado,0,0
2018-01-01,Instituto Nicaragüense de la Juventud,capital,actualizado,0,0
2019-01-01,Instituto Nicaragüense de la Juventud,capital,actualizado,0,0
2020-01-01,Instituto Nicaragüense de la Juventud,capital,actualizado,0,0
2005-01-01,Instituto Nicaragüense de la Juventud,corriente,actualizado,0,0
2006-01-01,Instituto Nicaragüense de la Juventud,corriente,actualizado,0,0
2007-01-01,Instituto Nicaragüense de la Juventud,corriente,actualizado,4481415,238519.6205
2008-01-01,Instituto Nicaragüense de la Juventud,corriente,actualizado,9975000,505621.2276
2009-01-01,Instituto Nicaragüense de la Juventud,corriente,actualizado,9202254,444246.9979
2010-01-01,Instituto Nicaragüense de la Juventud,corriente,actualizado,8854739,407114.8233
2011-01-01,Instituto Nicaragüense de la Juventud,corriente,actualizado,9362292,409952.8512
2012-01-01,Instituto Nicaragüense de la Juventud,corriente,actualizado,10387939,433196.2029
2013-01-01,Instituto Nicaragüense de la Juventud,corriente,actualizado,7734490,307188.3984
2014-01-01,Instituto Nicaragüense de la Juventud,corriente,actualizado,0,0
2015-01-01,Instituto Nicaragüense de la Juventud,corriente,actualizado,0,0
2016-01-01,Instituto Nicaragüense de la Juventud,corriente,actualizado,0,0
2017-01-01,Instituto Nicaragüense de la Juventud,corriente,actualizado,0,0
2018-01-01,Instituto Nicaragüense de la Juventud,corriente,actualizado,0,0
2019-01-01,Instituto Nicaragüense de la Juventud,corriente,actualizado,0,0
2020-01-01,Instituto Nicaragüense de la Juventud,corriente,actualizado,0,0
2005-01-01,Instituto Nicaragüense de la Juventud,total,actualizado,0,0
2006-01-01,Instituto Nicaragüense de la Juventud,total,actualizado,0,0
